SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
7751,Umakant Yadav,BANKA,Bahujan Mukti Party,0,Graduate Professional,"Rs 30,15,000","Rs 0, "
7752,Umang Singhar,DHAR,INC,0,Graduate,"Rs 2,70,03,369","Rs 7,10,226, "
7753,Umarani S W/O Sivakumar,SALEM,IND,0,8th Pass,"Rs 7,30,000","Rs 0, "
7754,Umarani. S W/O Selvaraj,SALEM,DMK,0,Post Graduate,"Rs 1,35,71,624","Rs 9,63,005, "
7755,Umashankar Tiwari,MAHARAJGANJ,IND,0,Graduate Professional,"Rs 9,61,700","Rs 25,000, "
7756,Umed Singh,SHAHJAHANPUR,BSP,0,12th Pass,"Rs 10,15,02,333","Rs 14,04,515, "
7757,Umed Singh,HISAR,IND,0,5th Pass,"Rs 2,52,50,500","Rs 3,00,000, "
7758,Umed Singh,GURGAON,RASHTRIYA MORCHA PARTY,0,Others,"Rs 30,500","Rs 0, "
7759,Umedbhai L. Patel,DADRA AND NAGAR HAVELI,Bahujan Mukti Party,0,10th Pass,"Rs 1,30,000","Rs 0, "
7760,Umesh,DEORIA,Suheldev Bhartiya Samaj Party,0,8th Pass,"Rs 1,44,42,000","Rs 0, "
7761,Umesh Alies Pani,BIJNOR,IND,0,8th Pass,"Rs 5,45,918","Rs 0, "
7762,Umesh Arjun Kanchan,SHIRUR,IND,0,8th Pass,"Rs 91,000","Rs 0, "
7763,Umesh Bhujang Masankhamb,PUNE,IND,0,12th Pass,"Rs 28,50,400","Rs 12,50,000, "
7764,Umesh Chandra Bharati,KHAGARIA,IND,0,Literate,"Rs 5,65,000","Rs 0, "
7765,Umesh Chandra Mehta,GIRIDIH,AJSU Party,,Doctorate,"Rs 93,68,674","Rs 7,64,290, "
7766,Umesh Gautam,BAREILLY,BSP,,Doctorate,"Rs 10,33,18,000","Rs 3,95,30,000, "
7767,Umesh Kumar,PATNA SAHIB,SP,0,Graduate,"Rs 14,15,000","Rs 0, "
7768,Umesh Kumar Verma,RAIPUR,IND,0,Post Graduate,"Rs 4,64,935","Rs 0, "
7769,Umesh Mukund Waghmare,SATARA,IND,0,8th Pass,"Rs 30,000","Rs 0, "
7770,Umesh Sonba Avhad,MUMBAI NORTH CENTRAL,Maharashtra Parivartan Sena (T),0,10th Pass,"Rs 50,000","Rs 0, "
7771,Unadakat Prakash Valabhadas,PORBANDAR,IND,0,10th Pass,"Rs 1,34,100","Rs 0, "
7772,Undru Gani Raju,AMALAPURAM,IND,,Post Graduate,"Rs 31,721","Rs 0, "
7773,Unge Rambhau Kundlik,JALNA,IND,0,Post Graduate,"Rs 94,28,900","Rs 1,05,990, "
7774,Upendra Chandra Das,SILCHAR,IND,0,8th Pass,"Rs 6,95,001","Rs 0, "
7775,Upendra Karmakar,JAMSHEDPUR,IND,0,5th Pass,"Rs 3,30,000","Rs 0, "
7776,Upendra Kushwaha,KARAKAT,Rashtriya Lok Samta Party,,Post Graduate,"Rs 2,48,29,741","Rs 8,23,834, "
7777,Upendra Nath,AURANGABAD,Bahujan Mukti Party,,Post Graduate,"Rs 92,28,000","Rs 0, "
7778,Upendra Ram,HAJIPUR,IND,0,12th Pass,"Rs 2,56,500","Rs 0, "
7779,Upendra Ravidas,JAMUI,JMM,0,10th Pass,"Rs 42,12,80,000","Rs 0, "
7780,Upendra Singh,AGRA,INC,,Post Graduate,"Rs 1,81,79,036","Rs 3,30,224, "
7781,Upendra Singh,FIROZABAD,Bharatiya Kisan Parivartan Party,0,Graduate Professional,"Rs 13,96,180","Rs 0, "
7782,Upesh M. Baria,MUMBAI NORTH CENTRAL,IND,0,Post Graduate,"Rs 2,93,35,000","Rs 0, "
7783,Uppuleti Laxman,KARIMNAGAR,IND,0,5th Pass,"Rs 30,000","Rs 0, "
7784,Urkhao Gwra Brahma,KOKRAJHAR,IND,0,12th Pass,"Rs 77,66,195","Rs 0, "
7785,Urmila,SIDHI,CPI(ML) Red star,0,Graduate,"Rs 1,00,000","Rs 0, "
7786,Urmila,HAMIRPUR,SP,0,5th Pass,"Rs 22,30,000","Rs 42,000, "
7787,Urmila,JHUNJHUNU,Megh Desham Party,0,Graduate,"Rs 3,53,000","Rs 0, "
7788,Usha Maurya,FATEHPUR,INC,0,12th Pass,"Rs 1,24,45,310","Rs 9,56,000, "
7789,Usha Rani Verma,GURGAON,IND,0,Post Graduate,"Rs 58,21,000","Rs 9,17,021, "
7790,Usha Sharan,AURANGABAD,Shoshit Samaj Dal,,Literate,"Rs 39,00,000","Rs 1,000, "
7791,Usha Verma,HARDOI,SP,0,Post Graduate,"Rs 3,58,59,654","Rs 11,00,000, "
7792,Usman,VARANASI,Rashtriya Apna Dal,0,12th Pass,"Rs 8,90,000","Rs 0, "
7793,Usmanbhai Pirbhai Maghara,AMRELI,IND,0,Literate,"Rs 13,18,800","Rs 0, "
7794,Utpala Biswas,RANAGHAT,BSP,0,Graduate,"Rs 32,07,000","Rs 0, "
7795,Uttam Rathod,HINGOLI,IND,0,12th Pass,"Rs 25,00,000","Rs 11,80,000, "
7796,Uttamrao Pandurang Rathod,HINGOLI,Bahujan Mukti Party,0,Graduate Professional,"Rs 81,48,200","Rs 4,58,000, "
7797,V Govind,KOPPAL,IND,0,5th Pass,"Rs 1,62,000","Rs 0, "
7798,V M Raghavan,KOZHIKODE,IND,0,10th Pass,"Rs 13,000","Rs 0, "
7799,V Muniswamy,KOLAR,SP,0,Illiterate,"Rs 4,03,964","Rs 0, "
7800,V Pattabhi,RAJAMPET,IND,0,10th Pass,Nil,"Rs 0, "
7801,V Rakkamuthu,SIVAGANGA,BSP,0,Illiterate,"Rs 10,000","Rs 0, "
7802,V S Jayakumar,THIRUVANANTHAPURAM,IND,0,Graduate,"Rs 20,40,500","Rs 16,75,000, "
7803,V S Shanavas,PALAKKAD,IND,,10th Pass,"Rs 14,01,101","Rs 3,33,500, "
7804,V V Khalid,ANDAMAN AND NICOBAR ISLANDS,IND,0,8th Pass,"Rs 2,35,000","Rs 0, "
7805,V Velusamy,MADURAI,DMK,,Graduate Professional,"Rs 3,87,31,336","Rs 36,00,000, "
7806,V. Bala Krishnan,BANGALORE CENTRAL,AAP,0,Graduate Professional,"Rs 1,89,42,53,519","Rs 3,20,000, "
7807,V. Balaji,CHENNAI SOUTH,BSP,0,12th Pass,"Rs 4,43,000","Rs 0, "
7808,V. Chandramohan,CHENNAI CENTRAL,IND,0,12th Pass,"Rs 52,000","Rs 0, "
7809,V. Dhananjaya Kumar,UDUPI CHIKMAGALUR,JD(S),0,Graduate Professional,"Rs 9,94,77,175","Rs 0, "
7810,V. Gouri Nagamani,MAHABUBABAD,IND,0,10th Pass,"Rs 49,58,000","Rs 20,00,000, "
7811,V. Narayanasamy,PONDICHERRY,INC,0,Post Graduate,"Rs 9,18,69,740","Rs 42,06,223, "
7812,V. Rangarajan,PONDICHERRY,AAP,0,Graduate Professional,"Rs 5,79,38,000","Rs 34,00,000, "
7813,V. Vijaya,PONDICHERRY,IND,0,12th Pass,"Rs 3,06,000","Rs 2,30,000, "
7814,V.Andichamy,MADURAI,IND,0,Graduate Professional,"Rs 4,41,200","Rs 0, "
7815,V.Anna Venkatesh,ARANI,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Graduate,"Rs 8,35,000","Rs 0, "
7816,V.Dinesh Reddy,MALKAJGIRI,Yuvajana Sramika Rythu Congress Party,0,Graduate,"Rs 10,07,29,500","Rs 0, "
7817,V.Elumalai,ARANI,AIADMK,0,Graduate Professional,"Rs 7,04,92,462","Rs 25,000, "
7818,V.G.Ramdoss,MADURAI,IND,0,Graduate Professional,"Rs 7,70,71,122","Rs 62,90,631, "
7819,V.K. Sajeeva,VADAKARA,BJP,,Graduate Professional,"Rs 25,34,579","Rs 11,25,903, "
7820,V.Karuppaiah,MADURAI,IND,0,5th Pass,"Rs 67,000","Rs 0, "
7821,V.Manjunath Bhandary,SHIMOGA,INC,0,Doctorate,"Rs 19,46,91,247","Rs 8,96,67,657, "
7822,V.Moorthy,ARANI,IND,0,5th Pass,"Rs 3,80,500","Rs 0, "
7823,V.P.Eswaran,KALLAKURICHI,DMDK,0,Post Graduate,"Rs 9,80,21,861","Rs 50,00,000, "
7824,V.Radha Krishna Murthy,VIJAYAWADA,IND,0,Post Graduate,"Rs 1,27,11,000","Rs 1,00,000, "
7825,V.Ravichandran,KARUR,Ulzaipali Makkal Katchy,0,12th Pass,"Rs 2,80,000","Rs 0, "
7826,V.Sathyabama,TIRUPPUR,AIADMK,,Post Graduate,"Rs 2,81,08,573","Rs 24,75,755, "
7827,V.Srinivasa,KOLAR,IND,0,12th Pass,"Rs 1,12,000","Rs 0, "
7828,V.T.Ikramul Haque,PONNANI,SDPI,0,10th Pass,"Rs 1,51,85,342","Rs 0, "
7829,Vadaliya Kalubhai Malubhai,SURENDRANAGAR,IND,0,8th Pass,"Rs 3,30,500","Rs 0, "
7830,Vadapalli Raghunadh,MACHILIPATNAM,Pyramid Party of India,0,Graduate,"Rs 15,70,000","Rs 2,23,000, "
7831,Vaddi Winston Churchil,AMALAPURAM,IND,0,12th Pass,"Rs 2,95,000","Rs 0, "
7832,Vadhel Vijaykumar Manjibhai,AHMEDABAD EAST,Hindusthan Nirman Dal,0,10th Pass,"Rs 2,12,240","Rs 0, "
7833,Vadivel Ravanan,NAGAPATTINAM,PMK,0,Illiterate,"Rs 12,83,271","Rs 0, "
7834,"Vadivel, A.",ARAKKONAM,IND,0,10th Pass,"Rs 1,57,800","Rs 0, "
7835,Vadivel.R,NAMAKKAL,Ulzaipali Makkal Katchy,0,12th Pass,"Rs 1,36,000","Rs 0, "
7836,"Vadivelu, P.",PERAMBALUR,IND,,12th Pass,"Rs 7,50,000","Rs 0, "
7837,Vadlamuri Krishna Swaroop,ANAKAPALLE,Dalita Bahujana Party,0,Post Graduate,Nil,"Rs 0, "
7838,Vaghda Jivabhai Devabhai,PATAN,IND,0,5th Pass,"Rs 65,50,000","Rs 15,00,000, "
7839,Vaghela Bharatbhai Parsotambhai,ANAND,IND,0,12th Pass,"Rs 6,500","Rs 0, "
7840,Vaghela Kishorsinh Mohabbatsinh,GANDHINAGAR,IND,0,8th Pass,"Rs 6,35,850","Rs 1,25,000, "
7841,Vaghela Liladharbhai Khodaji,PATAN,BJP,0,Graduate Professional,"Rs 1,53,84,027","Rs 0, "
7842,Vaghela Narendrabhai Savjibhai,BHAVNAGAR,IND,0,8th Pass,"Rs 59,000","Rs 0, "
7843,Vaghela Prakashbhai Bachubhai,SURENDRANAGAR,IND,0,5th Pass,"Rs 27,000","Rs 0, "
7844,Vaghela Shankersinh,SABARKANTHA,INC,0,Post Graduate,"Rs 21,35,76,053","Rs 0, "
7845,Vagish Pathak,BADAUN,BJP,0,Post Graduate,"Rs 13,89,95,758","Rs 4,26,44,117, "
7846,Vahora Firojbhai Walimahamad,ANAND,IND,0,8th Pass,"Rs 14,209","Rs 0, "
7847,Vaidy Hansraj Dadarao,NANDED,BSP,0,Graduate Professional,"Rs 2,41,05,918","Rs 10,00,000, "
7848,Vaiko,VIRUDHUNAGAR,MDMK,,Post Graduate,"Rs 3,61,16,391","Rs 1,37,545, "
7849,Vaishali Ali,SITAPUR,INC,0,Graduate Professional,"Rs 4,34,45,878","Rs 0, "
7850,Vaishali Surendra Borde	,MAVAL,IND,0,Graduate Professional,"Rs 78,806","Rs 0, "
7851,Vaishali Surendra Borde,MUMBAI SOUTH CENTRAL,IND,0,Graduate Professional,"Rs 78,806","Rs 0, "
7852,Vaithiyanathan S,TIRUVANNAMALAI,IND,0,12th Pass,"Rs 11,20,000","Rs 0, "
7853,Vakati Narayana Reddy,NELLORE,INC,0,Graduate,"Rs 2,51,38,66,365","Rs 45,93,22,369, "
7854,Vakil Vinzuda Ranjitbhai,PORBANDAR,IND,0,Graduate Professional,"Rs 52,84,000","Rs 0, "
7855,"Valaiyapathi, R.",KARUR,AAP,0,Graduate,"Rs 1,29,42,916","Rs 0, "
7856,Vallal Peruman,CHIDAMBARAM,INC,0,Graduate Professional,"Rs 2,57,21,400","Rs 46,25,000, "
7857,Valodara Vrajlal Jivabhai,AMRELI,IND,0,Literate,"Rs 31,000","Rs 0, "
7858,Vanaroja R,TIRUVANNAMALAI,AIADMK,0,Post Graduate,"Rs 37,00,000","Rs 0, "
7859,Vangala Sreenivasa Reddy,NANDYAL,IND,,Graduate,"Rs 50,50,000","Rs 6,50,000, "
7860,Vangalapudi Yeshayya,NARSAPURAM,IND,0,5th Pass,"Rs 7,32,000","Rs 0, "
7861,Vaniya Ajmalbhai Ramabhai,GANDHINAGAR,Bahujan Mukti Party,0,Graduate,"Rs 1,02,26,914","Rs 0, "
7862,Vaniya Gangajibhai,JAMNAGAR,IND,0,10th Pass,"Rs 17,80,000","Rs 50,000, "
7863,Vanka Ravindranath S/O Satyanarayana,NARSAPURAM,Yuvajana Sramika Rythu Congress Party,0,12th Pass,"Rs 1,26,79,07,245","Rs 0, "
7864,Vankar Manilal Bhanabhai,PANCHMAHAL,IND,0,8th Pass,"Rs 5,60,000","Rs 50,000, "
7865,Vappan,WAYANAD,BSP,0,Graduate Professional,"Rs 37,25,000","Rs 8,88,817, "
7866,Varadan. M,KALLAKURICHI,IND,0,Post Graduate,"Rs 15,31,000","Rs 9,75,000, "
7867,Varaprasad Rao Velagapalli,TIRUPATI,Yuvajana Sramika Rythu Congress Party,0,Doctorate,"Rs 12,91,28,388","Rs 31,32,962, "
7868,Varikuppala Krishna,BHONGIR,IND,,8th Pass,"Rs 1,19,76,000","Rs 24,00,000, "
7869,Varikuti Amruthapani,BAPATLA,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,"Rs 5,26,33,913","Rs 1,46,62,335, "
7870,Varinder Singh,GURDASPUR,CPI,0,Graduate Professional,"Rs 1,01,000","Rs 0, "
7871,Varis Ali,TONK SAWAI MADHOPUR,Awami Aamjan Party,0,8th Pass,"Rs 27,96,100","Rs 0, "
7872,Varsha Govind Tidke,BHANDARA GONDIYA,IND,0,10th Pass,"Rs 2,94,378","Rs 0, "
7873,Varun Gandhi,SULTANPUR,IND,0,Graduate,"Rs 36,05,200","Rs 35,000, "
7874,Vasanagouda Bhandi,BAGALKOT,IND,0,12th Pass,"Rs 8,75,000","Rs 0, "
7875,Vasantha Kumar H.,KANNIYAKUMARI,INC,,Post Graduate,"Rs 2,85,77,86,803","Rs 87,60,85,097, "
7876,Vasantha Kumar L.,KANNIYAKUMARI,IND,0,10th Pass,"Rs 34,23,600","Rs 2,20,000, "
7877,Vasantheesvaran E.,KANNIYAKUMARI,IND,0,8th Pass,"Rs 4,00,000","Rs 0, "
7878,Vasanthi.M,TENKASI,AIADMK,0,Post Graduate,"Rs 2,40,14,922","Rs 0, "
7879,Vasantrao Sukhdev Dandage,BULDHANA,SP,0,Graduate,"Rs 23,36,40,000","Rs 0, "
7880,Vasava Kishorbhai Chhotubhai,SURAT,JD(U),,10th Pass,"Rs 4,40,83,000","Rs 1,05,00,000, "
7881,Vasava Prafulbhai Devjibhai,CHHOTA UDAIPUR,JD(U),0,Doctorate,"Rs 1,60,000","Rs 0, "
7882,Vasave Amit Sheklal,NANDURBAR,BSP,0,12th Pass,"Rs 51,000","Rs 0, "
7883,Vasdeo,AMETHI,CPI(ML) Red Star,0,Graduate Professional,"Rs 14,72,692","Rs 85,325, "
7884,"Vasigaran, S.A.N. Thiru",SRIPERUMBUDUR,AAP,0,12th Pass,"Rs 2,59,529","Rs 0, "
7885,Vasudeva Rao Boddu,SRIKAKULAM,CPI(ML)L,0,5th Pass,"Rs 30,000","Rs 0, "
7886,Vasuki .U,CHENNAI NORTH,CPI(M),0,Graduate,"Rs 2,01,87,812","Rs 32,12,000, "
7887,Vasundhara,DOMARIYAGANJ,INC,0,Graduate,"Rs 4,90,22,328","Rs 11,89,759, "
7888,Vattikuti Ramarao Goud,MALKAJGIRI,IND,,Doctorate,"Rs 6,30,000","Rs 0, "
7889,Ved Pal,BHIWANI MAHENDRAGARH,BSP,,8th Pass,"Rs 7,00,84,365","Rs 40,37,541, "
7890,Ved Prakash,NEW DELHI,IND,0,10th Pass,"Rs 1,04,78,697","Rs 0, "
7891,Ved Prakash Mall,DEORIA,JD(U),0,Not Given,"Rs 84,27,012","Rs 11,30,000, "
7892,Vedpal Shasatri,AMETHI,VANCHITSAMAJ INSAAF PARTY,0,Graduate,"Rs 1,000","Rs 0, "
7893,Vedparkash Bhartiya,BHIWANI MAHENDRAGARH,IND,0,10th Pass,"Rs 33,78,000","Rs 1,60,000, "
7894,Veena Ajaya Kumar,KADAPA,INC,0,Graduate Professional,"Rs 17,69,300","Rs 0, "
7895,Veena Bharti,KARAKAT,Janvadi Party(Socialist),0,8th Pass,"Rs 7,29,000","Rs 0, "
7896,Veena Devi,MUNGER,LJP,0,8th Pass,"Rs 3,11,62,836","Rs 0, "
7897,Veer Shesherao Chokhoba,BEED,IND,0,Graduate,Nil,"Rs 0, "
7898,Veera Anil Kumar Reddy Gandluru,KADAPA,JD(S),0,Graduate Professional,"Rs 1,36,21,087","Rs 3,00,000, "
7899,Veerabhadrappa Kabbinad,HAVERI,IND,0,5th Pass,"Rs 2,500","Rs 0, "
7900,Veeramalai.A,TIRUCHIRAPPALLI,IND,0,12th Pass,"Rs 33,56,000","Rs 0, "
7901,Veerchandra Paswan,HAJIPUR,SP,,Post Graduate,"Rs 2,06,27,777","Rs 1,01,383, "
7902,Veerendrakumar,PALAKKAD,IND,0,5th Pass,"Rs 8,35,000","Rs 66,000, "
7903,Vegad Nathabhai (Vegadbhai Pragnachakshu Umedvar),BHAVNAGAR,IND,0,12th Pass,"Rs 80,000","Rs 0, "
7904,Veilumuthukumar.P,TIRUNELVELI,IND,0,10th Pass,"Rs 30,000","Rs 0, "
7905,Vel.S.K,NAMAKKAL,DMDK,0,Graduate Professional,"Rs 9,34,14,188","Rs 2,00,86,406, "
7906,Velani Shantilal Karamshih,SABARKANTHA,IND,0,5th Pass,"Rs 54,69,370","Rs 0, "
7907,Velaram,UDAIPUR,AAP,,Doctorate,"Rs 1,02,72,231","Rs 0, "
7908,Velayudhan K. P.,KOZHIKODE,BSP,0,10th Pass,"Rs 35,39,300","Rs 5,00,000, "
7909,"Velayutham, C.",PERAMBALUR,IND,0,5th Pass,"Rs 81,000","Rs 0, "
7910,Velchsamy .R,RAMANATHAPURAM,IND,0,8th Pass,"Rs 27,50,000","Rs 0, "
7911,Velladhurai A,SIVAGANGA,Ezhuchi Tamilargal Munnetra Kazhagam,0,8th Pass,"Rs 23,97,000","Rs 0, "
7912,Velladurai.P.,TENKASI,IND,0,Others,"Rs 7,88,500","Rs 80,000, "
7913,Velmurugan A,TIRUVANNAMALAI,IND,0,Others,"Rs 50,000","Rs 0, "
7914,Velthuru Mallaiah,PEDDAPALLE,Republican Paksha (Khoripa),0,10th Pass,"Rs 21,55,000","Rs 0, "
7915,Velu V,BANGALORE NORTH,BSP,,8th Pass,"Rs 21,00,000","Rs 0, "
7916,"Velu, D.",ARAKKONAM,IND,0,8th Pass,"Rs 10,00,000","Rs 0, "
7917,"Velu, R.",ARAKKONAM,PMK,,Doctorate,"Rs 2,24,14,897","Rs 0, "
7918,"Velu, R.",ARAKKONAM,IND,0,10th Pass,"Rs 2,51,116","Rs 0, "
7919,"Velu, V.",ARAKKONAM,IND,0,12th Pass,"Rs 7,97,612","Rs 0, "
7920,Velusamy.S,NAMAKKAL,Tamil Nadu Makkal Congress,,10th Pass,"Rs 64,95,000","Rs 19,30,000, "
7921,Vemula Krishna Rao,ONGOLE,BSP,0,Graduate Professional,"Rs 1,00,000","Rs 0, "
7922,Venkanna Kannam,WARANGAL,Marxist Communist Party of India (United),0,12th Pass,"Rs 8,01,000","Rs 1,00,000, "
7923,Venkanna Neerudu,WARANGAL,Bahujan Mukti Party,0,Post Graduate,"Rs 40,05,000","Rs 1,37,00,000, "
7924,Venkat Reddy Surakanti,MALKAJGIRI,Pyramid Party of India,0,Graduate Professional,"Rs 21,55,818","Rs 0, "
7925,Venkata Appala Narasimha Rao Karra,KAKINADA,IND,0,Graduate Professional,"Rs 30,41,950","Rs 3,14,257, "
7926,Venkata Rama Rao Uppala,ELURU,Pyramid Party of India,0,10th Pass,"Rs 39,23,000","Rs 0, "
7927,Venkata Swetha Chalapathi Kumara Krishna Rangarao Ravu,VIZIANAGARAM,Yuvajana Sramika Rythu Congress Party,0,12th Pass,"Rs 13,85,15,567","Rs 1,61,35,804, "
7928,Venkatesan G,DINDIGUL,IND,0,10th Pass,"Rs 6,98,182","Rs 0, "
7929,Venkatesan S,VILUPPURAM,IND,0,Graduate,"Rs 2,10,391","Rs 0, "
7930,"Venkatesan, R.",VELLORE,IND,0,10th Pass,"Rs 3,30,500","Rs 0, "
7931,Venkatesh Babu .T.G,CHENNAI NORTH,AIADMK,0,Post Graduate,"Rs 3,70,38,275","Rs 8,04,032, "
7932,Venkatesh D T,CHIKKBALLAPUR,IND,0,Post Graduate,"Rs 25,00,000","Rs 1,50,000, "
7933,Venkatesh.A,TIRUNELVELI,IND,0,Post Graduate,"Rs 9,33,000","Rs 2,80,000, "
7934,Venkateswara Rao Maganti,ELURU,TDP,,10th Pass,"Rs 12,93,94,729","Rs 5,52,94,433, "
7935,Vennila. K,KALLAKURICHI,IND,0,10th Pass,"Rs 23,90,900","Rs 2,00,000, "
7936,Venu Esampelly,WARANGAL,AIFB,0,10th Pass,"Rs 12,500","Rs 0, "
7937,Venu Gopal.P,HYDERABAD,BSP,0,Post Graduate,"Rs 50,000","Rs 0, "
7938,Venugopal P.,TIRUVALLUR,IND,0,10th Pass,"Rs 2,62,854","Rs 0, "
7939,Venugopal Rachineni,KADAPA,Rashtriya Praja Congress (Secular),,Not Given,"Rs 18,30,795","Rs 85,435, "
7940,Venugopal Shastri Tumuluri,NANDED,IND,0,Graduate Professional,"Rs 58,10,377","Rs 1,80,068, "
7941,Venugopal. P. Dr.,TIRUVALLUR,AIADMK,0,Graduate Professional,"Rs 2,86,43,502","Rs 17,68,538, "
7942,Venus Habib,SOUTH GOA,IND,0,Graduate,"Rs 47,33,543","Rs 0, "
7943,Vetriselvam. K,TIRUVALLUR,IND,0,10th Pass,"Rs 62,000","Rs 0, "
7944,Vetrivel .S,RAMANATHAPURAM,IND,0,Graduate,"Rs 30,000","Rs 0, "
7945,Viajy Bharti,BANKA,Rajnaitik Vikalp Party,0,10th Pass,"Rs 3,53,558","Rs 0, "
7946,Vichare Rajan Baburao,THANE,SHS,,10th Pass,"Rs 9,85,43,902","Rs 1,30,54,217, "
7947,Vidhanchandra Rana,HAJIPUR,Samajwadi Janata Party (Rashtriya),0,Graduate,"Rs 4,30,000","Rs 0, "
7948,Vifiya Devi Urf Vikiya Devi,HAJIPUR,IND,0,Literate,"Rs 1,38,000","Rs 0, "
7949,"Vigneshwaran, M.",KARUR,IND,0,Graduate Professional,"Rs 2,60,000","Rs 0, "
7950,Vigyan Modi,JODHPUR,AAP,0,Others,"Rs 1,32,65,789","Rs 4,09,622, "
7951,Vijamalla Chitti Babu,KAKINADA,IND,,Graduate,"Rs 45,000","Rs 0, "
7952,Vijay  S/O Subedar,SULTANPUR,IND,0,12th Pass,"Rs 16,13,786","Rs 1,00,000, "
7953,Vijay Bahadur Singh,LUCKNOW,Manavtawadi Samaj Party,0,Post Graduate,"Rs 41,22,000","Rs 0, "
7954,Vijay Bhimrao Nikam,JALGAON,IND,0,12th Pass,"Rs 30,500","Rs 0, "
7955,Vijay Chaudhary,JALAUN,INC,0,Post Graduate,"Rs 64,55,485","Rs 0, "
7956,"Vijay Elanchezian, J.",VELLORE,INC,0,Graduate Professional,"Rs 98,00,356","Rs 0, "
7957,Vijay Hans,JALANDHAR,Democratic Bharatiya Samaj Party,0,10th Pass,"Rs 6,20,000","Rs 0, "
7958,Vijay Inder Singla,SANGRUR,INC,0,Graduate Professional,"Rs 14,73,78,890","Rs 1,38,63,761, "
7959,Vijay Kant Mishra,DHANBAD,IND,0,12th Pass,"Rs 5,60,000","Rs 0, "
7960,Vijay Kumar,SHRAWASTI,IND,0,Graduate,"Rs 10,55,000","Rs 0, "
7961,Vijay Kumar,JAMMU,IND,0,8th Pass,"Rs 5,20,000","Rs 50,000, "
7962,Vijay Kumar,NORTH WEST DELHI,RPI(A),0,Graduate,"Rs 58,80,000","Rs 0, "
7963,Vijay Kumar,JALANDHAR,IND,0,5th Pass,"Rs 32,820","Rs 0, "
7964,Vijay Kumar,HOSHIARPUR,SARVAJAN SAMAJ PARTY (D),0,Illiterate,"Rs 8,61,000","Rs 0, "
7965,Vijay Kumar,BATHINDA,IND,,10th Pass,"Rs 6,60,000","Rs 0, "
7966,Vijay Kumar,ALMORA,CPI(ML)L,0,Literate,"Rs 1,51,500","Rs 0, "
7967,Vijay Kumar,MADHUBANI,IND,0,12th Pass,"Rs 51,300","Rs 0, "
7968,Vijay Kumar Chourasiya,KODARMA,AAP,,Graduate,"Rs 37,04,548","Rs 6,20,968, "
7969,Vijay Kumar Hansdak,RAJMAHAL,JMM,,5th Pass,"Rs 68,63,306","Rs 0, "
7970,Vijay Kumar Kampani,HARDWAR,Poorvanchal Rashtriya Congress,,Post Graduate,"Rs 2,74,13,440","Rs 10,00,000, "
7971,Vijay Kumar Mahato,HOOGHLY,BSP,,8th Pass,"Rs 2,08,700","Rs 0, "
7972,Vijay Kumar Mandal,ARARIA,JD(U),,10th Pass,"Rs 43,26,107","Rs 0, "
7973,Vijay Kumar Patel,MAHASAMUND,IND,0,Post Graduate,"Rs 32,49,000","Rs 0, "
7974,Vijay Kumar Ram,SAMASTIPUR,Rajnaitik Vikalp Party,0,12th Pass,"Rs 17,000","Rs 0, "
7975,Vijay Kumar Sahni,VAISHALI,JD(U),,12th Pass,"Rs 1,19,29,261","Rs 58,282, "
7976,Vijay Kumar Sahni,PATNA SAHIB,IND,0,Graduate,"Rs 75,28,500","Rs 0, "
7977,Vijay Kumar Sen,BHOPAL,CPI(ML) Red Star,,Graduate,"Rs 34,000","Rs 0, "
7978,Vijay Kumar Sharma,HISAR,IND,0,Post Graduate,"Rs 27,30,250","Rs 0, "
7979,Vijay Kumar Sharma,AKBARPUR,IND,0,Graduate,"Rs 77,99,428","Rs 16,50,000, "
7980,Vijay Kumar Singh,GHAZIABAD,BJP,,Doctorate,"Rs 4,11,37,044","Rs 20,26,774, "
7981,Vijay Kumar Singh,MADHEPURA,BJP,,Graduate,"Rs 1,62,10,739","Rs 15,98,602, "
7982,Vijay Kumar Tiwari,DHAURAHRA,IND,0,Post Graduate,"Rs 8,44,228","Rs 19,681, "
7983,Vijay Kumar Upadhyay,GHOSI,Rashtriya Krantikari Samajwadi Party,0,10th Pass,"Rs 2,66,472","Rs 0, "
7984,Vijay Laxman Sarode,PUNE,IND,0,12th Pass,"Rs 71,000","Rs 0, "
7985,Vijay Pal,BULANDSHAHR,Rashtriya Janpriya Party,0,8th Pass,"Rs 1,59,000","Rs 0, "
7986,Vijay Prakash,BANDA,IND,0,8th Pass,"Rs 1,70,000","Rs 0, "
7987,Vijay Prakash Jaisawal,VARANASI,BSP,,10th Pass,"Rs 80,26,609","Rs 30,47,643, "
7988,Vijay Raj,FARIDABAD,IND,0,Post Graduate,"Rs 20,35,329","Rs 0, "
7989,Vijay Ram,NAWADA,Moolniwasi Samaj Party,,10th Pass,"Rs 2,21,500","Rs 0, "
7990,Vijay Sampla,HOSHIARPUR,BJP,0,10th Pass,"Rs 1,51,64,322","Rs 40,20,543, "
7991,Vijay Shankar Chaubey,CHANDNI CHOWK,IND,0,12th Pass,"Rs 21,05,641","Rs 0, "
7992,Vijay Singh Kori,BHIND,AIFB,0,10th Pass,"Rs 4,03,800","Rs 0, "
